pair_id,phenomenon,s,s_cf,edit_type,split,token_len_s,token_len_cf,length_delta,abs_length_delta,lexical_jaccard,levenshtein_distance,source_file,source_pair_index,direction,mean_delta_cos,mean_delta_frob,mean_delta_l2,mean_delta_token_aligned,avg_surprisal_s,avg_surprisal_cf,delta_avg_surprisal,abs_delta_avg_surprisal,delta_key_region_surprisal,frob_percentile_in_phenomenon,surprisal_percentile_in_phenomenon
neg_000021,negation,A house is a building.,A house is not a plant.,insert_not,train,5,6,1,1,0.5,9,NEG-1500-SIMP-GEN.txt,11,forward,0.08694113203973478,0.12134836282551048,5.451341969158613,0.07997024420535921,4.071171283721924,4.522387027740479,0.4512157440185547,0.4512157440185547,8.296202659606934,0.38366666666666666,0.549
neg_000022,negation,A house is not a plant.,A house is a building.,remove_not,train,6,5,-1,1,0.5,9,NEG-1500-SIMP-GEN.txt,11,reverse,0.08694113203973478,0.12134836282551048,5.451341969158613,0.07997024420535921,4.522387027740479,4.071171283721924,-0.4512157440185547,0.4512157440185547,-8.296202659606934,0.38366666666666666,0.549
neg_000023,negation,A school is a building.,A school is not a toy.,insert_not,dev,5,6,1,1,0.5,10,NEG-1500-SIMP-GEN.txt,12,forward,0.07998286955284346,0.11356292313146532,5.194198940852375,0.07915796429821935,4.500601291656494,4.262598514556885,-0.2380027770996093,0.2380027770996093,4.761039972305298,0.12766666666666668,0.31033333333333335
neg_000024,negation,A school is not a toy.,A school is a building.,remove_not,dev,6,5,-1,1,0.5,10,NEG-1500-SIMP-GEN.txt,12,reverse,0.07998286955284346,0.11356292313146532,5.194198940852375,0.07915796429821935,4.262598514556885,4.500601291656494,0.2380027770996093,0.2380027770996093,-4.761039972305298,0.12766666666666668,0.31033333333333335
neg_000025,negation,A phone is a device.,A phone is not a rock.,insert_not,dev,5,6,1,1,0.5,8,NEG-1500-SIMP-GEN.txt,13,forward,0.07513719797134394,0.10346713358640294,5.107571021794821,0.0705786537040363,4.989676475524902,4.802969455718994,-0.1867070198059082,0.1867070198059082,6.614602088928223,0.013,0.24633333333333332
neg_000026,negation,A phone is not a rock.,A phone is a device.,remove_not,train,6,5,-1,1,0.5,8,NEG-1500-SIMP-GEN.txt,13,reverse,0.07513719797134394,0.10346713358640294,5.107571021794821,0.0705786537040363,4.802969455718994,4.989676475524902,0.1867070198059082,0.1867070198059082,-6.614602088928223,0.013,0.24633333333333332
neg_000027,negation,A fork is a utensil.,A fork is not a knife.,insert_not,test,5,6,1,1,0.5,9,NEG-1500-SIMP-GEN.txt,14,forward,0.08332781538818818,0.11742560825113549,5.217276887460188,0.08669339526783332,4.388147830963135,4.4829206466674805,0.0947728157043457,0.0947728157043457,-1.97512087225914,0.23433333333333334,0.125
neg_000028,negation,A fork is not a knife.,A fork is a utensil.,remove_not,train,6,5,-1,1,0.5,9,NEG-1500-SIMP-GEN.txt,14,reverse,0.08332781538818818,0.11742560825113549,5.217276887460188,0.08669339526783332,4.4829206466674805,4.388147830963135,-0.0947728157043457,0.0947728157043457,1.97512087225914,0.23433333333333334,0.125
neg_000029,negation,A knife is a tool.,A knife is not a fruit.,insert_not,test,5,6,1,1,0.5,9,NEG-1500-SIMP-GEN.txt,15,forward,0.08625233715230764,0.11595495605627094,5.6764742553121215,0.09598692822636974,4.302525997161865,4.834221839904785,0.5316958427429199,0.5316958427429199,9.80297040939331,0.19033333333333333,0.6356666666666667
neg_000030,negation,A knife is not a fruit.,A knife is a tool.,remove_not,train,6,5,-1,1,0.5,9,NEG-1500-SIMP-GEN.txt,15,reverse,0.08625233715230764,0.11595495605627094,5.6764742553121215,0.09598692822636974,4.834221839904785,4.302525997161865,-0.5316958427429199,0.5316958427429199,-9.80297040939331,0.19033333333333333,0.6356666666666667
neg_000031,negation,A boat is a vehicle.,A boat is not a mammal.,insert_not,train,5,6,1,1,0.5,10,NEG-1500-SIMP-GEN.txt,16,forward,0.08232787522402672,0.11687356722665125,5.420453850631461,0.09044158729639915,4.866118431091309,4.983058452606201,0.1169400215148925,0.1169400215148925,8.917749404907227,0.21833333333333332,0.157
neg_000032,negation,A boat is not a mammal.,A boat is a vehicle.,remove_not,dev,6,5,-1,1,0.5,10,NEG-1500-SIMP-GEN.txt,16,reverse,0.08232787522402672,0.11687356722665125,5.420453850631461,0.09044158729639915,4.983058452606201,4.866118431091309,-0.1169400215148925,0.1169400215148925,-8.917749404907227,0.21833333333333332,0.157
neg_000033,negation,A grape is a fruit.,A grape is not a vegetable.,insert_not,train,5,6,1,1,0.5,12,NEG-1500-SIMP-GEN.txt,17,forward,0.09902157386143999,0.12642515900547027,5.931146618091699,0.10760190947489301,4.6337103843688965,4.249600887298584,-0.3841094970703125,0.3841094970703125,4.40222954750061,0.597,0.4716666666666667
neg_000034,negation,A grape is not a vegetable.,A grape is a fruit.,remove_not,dev,6,5,-1,1,0.5,12,NEG-1500-SIMP-GEN.txt,17,reverse,0.09902157386143999,0.12642515900547027,5.931146618091699,0.10760190947489301,4.249600887298584,4.6337103843688965,0.3841094970703125,0.3841094970703125,-4.40222954750061,0.597,0.4716666666666667
neg_000035,negation,A pigeon is a bird.,A pigeon is not a plant.,insert_not,train,5,6,1,1,0.5,9,NEG-1500-SIMP-GEN.txt,18,forward,0.09632700501066262,0.11835687374703728,5.674250241143234,0.09057988632809028,4.747541904449463,4.7225446701049805,-0.0249972343444824,0.0249972343444824,7.297364950180054,0.2623333333333333,0.029
neg_000036,negation,A pigeon is not a plant.,A pigeon is a bird.,remove_not,train,6,5,-1,1,0.5,9,NEG-1500-SIMP-GEN.txt,18,reverse,0.09632700501066262,0.11835687374703728,5.674250241143234,0.09057988632809028,4.7225446701049805,4.747541904449463,0.0249972343444824,0.0249972343444824,-7.297364950180054,0.2623333333333333,0.029
neg_000037,negation,A spoon is a utensil.,A spoon is not a reptile.,insert_not,train,5,6,1,1,0.5,9,NEG-1500-SIMP-GEN.txt,19,forward,0.09856934077811959,0.13903962824880903,5.806493188113426,0.11383411784966782,3.9095377922058105,4.559179782867432,0.6496419906616211,0.6496419906616211,6.18497741187457,0.9076666666666666,0.7303333333333333
neg_000038,negation,A spoon is not a reptile.,A spoon is a utensil.,remove_not,test,6,5,-1,1,0.5,9,NEG-1500-SIMP-GEN.txt,19,reverse,0.09856934077811959,0.13903962824880903,5.806493188113426,0.11383411784966782,4.559179782867432,3.9095377922058105,-0.6496419906616211,0.6496419906616211,-6.18497741187457,0.9076666666666666,0.7303333333333333
neg_000039,negation,A person is a mammal.,A person is not a reptile.,insert_not,train,5,6,1,1,0.5,10,NEG-1500-SIMP-GEN.txt,20,forward,0.06505243525360564,0.09797564906962049,4.714671321495464,0.06644315475767305,5.113536834716797,3.8766427040100098,-1.236894130706787,1.236894130706787,2.528763920068741,0.001,0.9503333333333334
neg_000040,negation,A person is not a reptile.,A person is a mammal.,remove_not,train,6,5,-1,1,0.5,10,NEG-1500-SIMP-GEN.txt,20,reverse,0.06505243525360564,0.09797564906962049,4.714671321495464,0.06644315475767305,3.8766427040100098,5.113536834716797,1.236894130706787,1.236894130706787,-2.528763920068741,0.001,0.9503333333333334
neg_000041,negation,A fig is a tree.,A fig is not a mineral.,insert_not,train,5,6,1,1,0.5,10,NEG-1500-SIMP-GEN.txt,21,forward,0.09703364877989794,0.13339340598211574,5.880277920683676,0.09413327750834548,5.107956886291504,5.354159832000732,0.2462029457092285,0.2462029457092285,7.86239767074585,0.8036666666666666,0.32366666666666666
neg_000042,negation,A fig is not a mineral.,A fig is a tree.,remove_not,train,6,5,-1,1,0.5,10,NEG-1500-SIMP-GEN.txt,21,reverse,0.09703364877989794,0.13339340598211574,5.880277920683676,0.09413327750834548,5.354159832000732,5.107956886291504,-0.2462029457092285,0.2462029457092285,-7.86239767074585,0.8036666666666666,0.32366666666666666
neg_000043,negation,A rock is a mineral.,A rock is not a vegetable.,insert_not,dev,5,6,1,1,0.5,10,NEG-1500-SIMP-GEN.txt,22,forward,0.08872884692567763,0.12773496025497363,5.482361097396775,0.0958818739110773,4.597075939178467,4.3347930908203125,-0.2622828483581543,0.2622828483581543,4.80774998664856,0.6423333333333333,0.341
neg_000044,negation,A rock is not a vegetable.,A rock is a mineral.,remove_not,test,6,5,-1,1,0.5,10,NEG-1500-SIMP-GEN.txt,22,reverse,0.08872884692567763,0.12773496025497363,5.482361097396775,0.0958818739110773,4.3347930908203125,4.597075939178467,0.2622828483581543,0.2622828483581543,-4.80774998664856,0.6423333333333333,0.341
neg_000045,negation,A book is a publication.,A book is not a mammal.,insert_not,train,5,6,1,1,0.5,12,NEG-1500-SIMP-GEN.txt,23,forward,0.08854915517749203,0.1294333338529026,5.406716678291559,0.08957241859399906,4.424863338470459,4.812591075897217,0.3877277374267578,0.3877277374267578,8.089144229888916,0.6943333333333334,0.47833333333333333
neg_000046,negation,A book is not a mammal.,A book is a publication.,remove_not,train,6,5,-1,1,0.5,12,NEG-1500-SIMP-GEN.txt,23,reverse,0.08854915517749203,0.1294333338529026,5.406716678291559,0.08957241859399906,4.812591075897217,4.424863338470459,-0.3877277374267578,0.3877277374267578,-8.089144229888916,0.6943333333333334,0.47833333333333333
neg_000047,negation,A bee is an insect.,A bee is not a mammal.,insert_not,dev,5,6,1,1,0.428571,11,NEG-1500-SIMP-GEN.txt,24,forward,0.09753980239232377,0.12915280861834888,5.798558461620952,-1.3847543735696812e-08,4.589525699615479,4.1301774978637695,-0.459348201751709,0.459348201751709,5.399129152297974,0.6836666666666666,0.5596666666666666
neg_000048,negation,A bee is not a mammal.,A bee is an insect.,remove_not,train,6,5,-1,1,0.428571,11,NEG-1500-SIMP-GEN.txt,24,reverse,0.09753980239232377,0.12915280861834888,5.798558461620952,-1.3847543735696812e-08,4.1301774978637695,4.589525699615479,0.459348201751709,0.459348201751709,-5.399129152297974,0.6836666666666666,0.5596666666666666
neg_000049,negation,A cat is a mammal.,A cat is not a reptile.,insert_not,train,5,6,1,1,0.5,10,NEG-1500-SIMP-GEN.txt,25,forward,0.082153887459726,0.11965979668124188,5.569069262989091,0.08949133731199031,4.377671718597412,3.6151623725891113,-0.7625093460083008,0.7625093460083008,4.8860569298267365,0.30766666666666664,0.7943333333333333
neg_000050,negation,A cat is not a reptile.,A cat is a mammal.,remove_not,train,6,5,-1,1,0.5,10,NEG-1500-SIMP-GEN.txt,25,reverse,0.082153887459726,0.11965979668124188,5.569069262989091,0.08949133731199031,3.6151623725891113,4.377671718597412,0.7625093460083008,0.7625093460083008,-4.8860569298267365,0.30766666666666664,0.7943333333333333
neg_000051,negation,A snake is a reptile.,A snake is not a mammal.,insert_not,train,5,6,1,1,0.5,10,NEG-1500-SIMP-GEN.txt,26,forward,0.08150239063031739,0.11599389020763783,5.57769973920376,0.08525968004356727,3.695880651473999,4.129332065582275,0.4334514141082763,0.4334514141082763,3.381871610879898,0.193,0.5276666666666666
neg_000052,negation,A snake is not a mammal.,A snake is a reptile.,remove_not,dev,6,5,-1,1,0.5,10,NEG-1500-SIMP-GEN.txt,26,reverse,0.08150239063031739,0.11599389020763783,5.57769973920376,0.08525968004356727,4.129332065582275,3.695880651473999,-0.4334514141082763,0.4334514141082763,-3.381871610879898,0.193,0.5276666666666666
neg_000053,negation,A donkey is an animal.,A donkey is not a person.,insert_not,train,5,6,1,1,0.428571,10,NEG-1500-SIMP-GEN.txt,27,forward,0.09696426716717803,0.12277691208473353,5.780861479089116,-9.031006784150095e-09,5.005658149719238,4.307920932769775,-0.6977372169494629,0.6977372169494629,6.61203396320343,0.445,0.7543333333333333
neg_000054,negation,A donkey is not a person.,A donkey is an animal.,remove_not,test,6,5,-1,1,0.428571,10,NEG-1500-SIMP-GEN.txt,27,reverse,0.09696426716717803,0.12277691208473353,5.780861479089116,-9.031006784150095e-09,4.307920932769775,5.005658149719238,0.6977372169494629,0.6977372169494629,-6.61203396320343,0.445,0.7543333333333333
neg_000055,negation,A squirrel is an animal.,A squirrel is not a mineral.,insert_not,train,5,6,1,1,0.428571,8,NEG-1500-SIMP-GEN.txt,28,forward,0.09987216284780787,0.1260654599205911,5.958597896225525,-1.5051677973583492e-08,5.117827892303467,5.358752727508545,0.2409248352050781,0.2409248352050781,11.872146606445312,0.581,0.313
neg_000056,negation,A squirrel is not a mineral.,A squirrel is an animal.,remove_not,test,6,5,-1,1,0.428571,8,NEG-1500-SIMP-GEN.txt,28,reverse,0.09987216284780787,0.1260654599205911,5.958597896225525,-1.5051677973583492e-08,5.358752727508545,5.117827892303467,-0.2409248352050781,0.2409248352050781,-11.872146606445312,0.581,0.313
neg_000057,negation,A cobra is a reptile.,A cobra is not a mineral.,insert_not,train,5,6,1,1,0.5,11,NEG-1500-SIMP-GEN.txt,29,forward,0.09214357354424212,0.11981081060373655,5.789451740795013,0.08090544108188509,3.8505406379699703,4.376843452453613,0.5263028144836426,0.5263028144836426,5.503292948007584,0.321,0.6316666666666667
neg_000058,negation,A cobra is not a mineral.,A cobra is a reptile.,remove_not,train,6,5,-1,1,0.5,11,NEG-1500-SIMP-GEN.txt,29,reverse,0.09214357354424212,0.11981081060373655,5.789451740795013,0.08090544108188509,4.376843452453613,3.8505406379699703,-0.5263028144836426,0.5263028144836426,-5.503292948007584,0.321,0.6316666666666667
neg_000059,negation,A turtle is a reptile.,A turtle is not a bird.,insert_not,test,5,6,1,1,0.5,9,NEG-1500-SIMP-GEN.txt,30,forward,0.09896772738659017,0.12315968907056532,6.109016098702948,0.08739395394469748,3.9397900104522714,3.968958139419556,0.0291681289672851,0.0291681289672851,1.480582371354103,0.4543333333333333,0.035666666666666666
neg_000060,negation,A turtle is not a bird.,A turtle is a reptile.,remove_not,train,6,5,-1,1,0.5,9,NEG-1500-SIMP-GEN.txt,30,reverse,0.09896772738659017,0.12315968907056532,6.109016098702948,0.08739395394469748,3.968958139419556,3.9397900104522714,-0.0291681289672851,0.0291681289672851,-1.480582371354103,0.4543333333333333,0.035666666666666666
neg_000061,negation,A bird is an animal.,A bird is not a mineral.,insert_not,train,5,6,1,1,0.428571,8,NEG-1500-SIMP-GEN.txt,31,forward,0.09345995296131478,0.13164355381417325,5.886752855935783,3.0404389506638653e-07,4.38162899017334,4.669222354888916,0.2875933647155761,0.2875933647155761,10.1143536567688,0.761,0.36766666666666664
neg_000062,negation,A bird is not a mineral.,A bird is an animal.,remove_not,train,6,5,-1,1,0.428571,8,NEG-1500-SIMP-GEN.txt,31,reverse,0.09345995296131478,0.13164355381417325,5.886752855935783,3.0404389506638653e-07,4.669222354888916,4.38162899017334,-0.2875933647155761,0.2875933647155761,-10.1143536567688,0.761,0.36766666666666664
neg_000063,negation,A car is a vehicle.,A car is not a bush.,insert_not,train,5,6,1,1,0.5,10,NEG-1500-SIMP-GEN.txt,32,forward,0.08660596970355867,0.12019035137375605,5.667801346347639,0.07342357798056165,3.972630739212036,4.947801113128662,0.975170373916626,0.975170373916626,11.683398008346558,0.337,0.8823333333333333
neg_000064,negation,A car is not a bush.,A car is a vehicle.,remove_not,train,6,5,-1,1,0.5,10,NEG-1500-SIMP-GEN.txt,32,reverse,0.08660596970355867,0.12019035137375605,5.667801346347639,0.07342357798056165,4.947801113128662,3.972630739212036,-0.975170373916626,0.975170373916626,-11.683398008346558,0.337,0.8823333333333333
neg_000065,negation,A rose is a flower.,A rose is not a weed.,insert_not,train,5,6,1,1,0.5,8,NEG-1500-SIMP-GEN.txt,33,forward,0.08042708129593816,0.11127967963161409,5.199610537200263,0.09171860597350376,4.175439357757568,4.269665241241455,0.0942258834838867,0.0942258834838867,6.122601747512817,0.08633333333333333,0.12366666666666666
neg_000066,negation,A rose is not a weed.,A rose is a flower.,remove_not,test,6,5,-1,1,0.5,8,NEG-1500-SIMP-GEN.txt,33,reverse,0.08042708129593816,0.11127967963161409,5.199610537200263,0.09171860597350376,4.269665241241455,4.175439357757568,-0.0942258834838867,0.0942258834838867,-6.122601747512817,0.08633333333333333,0.12366666666666666
neg_000067,negation,A lily is a flower.,A lily is not a tree.,insert_not,train,5,6,1,1,0.5,8,NEG-1500-SIMP-GEN.txt,34,forward,0.09234711618134465,0.1152704147012957,5.584415615169388,0.0823846617431351,3.93406081199646,3.835426568984986,-0.0986342430114746,0.0986342430114746,4.465083599090576,0.17433333333333334,0.13433333333333333
neg_000068,negation,A lily is not a tree.,A lily is a flower.,remove_not,test,6,5,-1,1,0.5,8,NEG-1500-SIMP-GEN.txt,34,reverse,0.09234711618134465,0.1152704147012957,5.584415615169388,0.0823846617431351,3.835426568984986,3.93406081199646,0.0986342430114746,0.0986342430114746,-4.465083599090576,0.17433333333333334,0.13433333333333333
neg_000069,negation,A daisy is a flower.,A daisy is not a tree.,insert_not,train,5,6,1,1,0.5,8,NEG-1500-SIMP-GEN.txt,35,forward,0.0989897449811299,0.12076364292545658,5.655190303075043,0.08607292084982897,4.510839939117432,3.970365047454834,-0.5404748916625977,0.5404748916625977,1.948347330093384,0.3556666666666667,0.6476666666666666
neg_000070,negation,A daisy is not a tree.,A daisy is a flower.,remove_not,train,6,5,-1,1,0.5,8,NEG-1500-SIMP-GEN.txt,35,reverse,0.0989897449811299,0.12076364292545658,5.655190303075043,0.08607292084982897,3.970365047454834,4.510839939117432,0.5404748916625977,0.5404748916625977,-1.948347330093384,0.3556666666666667,0.6476666666666666
neg_000071,negation,A tulip is a flower.,A tulip is not a tree.,insert_not,train,5,6,1,1,0.5,8,NEG-1500-SIMP-GEN.txt,36,forward,0.10959732893741486,0.13496594431927772,6.112001578746871,0.10607909004796631,4.220667362213135,3.97277569770813,-0.2478916645050048,0.2478916645050048,4.550119400024414,0.837,0.3263333333333333
neg_000072,negation,A tulip is not a tree.,A tulip is a flower.,remove_not,train,6,5,-1,1,0.5,8,NEG-1500-SIMP-GEN.txt,36,reverse,0.10959732893741486,0.13496594431927772,6.112001578746871,0.10607909004796631,3.97277569770813,4.220667362213135,0.2478916645050048,0.2478916645050048,-4.550119400024414,0.837,0.3263333333333333
neg_000073,negation,A snake is an animal.,A snake is not a toy.,insert_not,train,5,6,1,1,0.428571,8,NEG-1500-SIMP-GEN.txt,37,forward,0.0889202591144677,0.1217084601257532,5.930935306192348,3.6184233848494714e-07,4.7440571784973145,4.290238380432129,-0.4538187980651855,0.4538187980651855,6.933694124221802,0.4023333333333333,0.5516666666666666
neg_000074,negation,A snake is not a toy.,A snake is an animal.,remove_not,train,6,5,-1,1,0.428571,8,NEG-1500-SIMP-GEN.txt,37,reverse,0.0889202591144677,0.1217084601257532,5.930935306192348,3.6184233848494714e-07,4.290238380432129,4.7440571784973145,0.4538187980651855,0.4538187980651855,-6.933694124221802,0.4023333333333333,0.5516666666666666
neg_000075,negation,A crocodile is an animal.,A crocodile is not a mammal.,insert_not,train,5,6,1,1,0.428571,7,NEG-1500-SIMP-GEN.txt,38,forward,0.09506394465764359,0.12001005959517012,5.81366261681824,-2.107234916301689e-08,4.503772258758545,3.606544494628906,-0.8972277641296387,0.8972277641296387,4.895724534988403,0.32766666666666666,0.849
neg_000076,negation,A crocodile is not a mammal.,A crocodile is an animal.,remove_not,train,6,5,-1,1,0.428571,7,NEG-1500-SIMP-GEN.txt,38,reverse,0.09506394465764359,0.12001005959517012,5.81366261681824,-2.107234916301689e-08,3.606544494628906,4.503772258758545,0.8972277641296387,0.8972277641296387,-4.895724534988403,0.32766666666666666,0.849
neg_000077,negation,A mice is a rodent.,A mice is not a toy.,insert_not,train,5,6,1,1,0.5,9,NEG-1500-SIMP-GEN.txt,39,forward,0.0843621943936203,0.1100666976511162,5.353710820616195,0.07896437337904261,6.006361961364746,5.622051239013672,-0.3843107223510742,0.3843107223510742,5.084247589111328,0.06366666666666666,0.473
neg_000078,negation,A mice is not a toy.,A mice is a rodent.,remove_not,train,6,5,-1,1,0.5,9,NEG-1500-SIMP-GEN.txt,39,reverse,0.0843621943936203,0.1100666976511162,5.353710820616195,0.07896437337904261,5.622051239013672,6.006361961364746,0.3843107223510742,0.3843107223510742,-5.084247589111328,0.06366666666666666,0.473
neg_000079,negation,A horse is an animal.,A horse is not a person.,insert_not,test,5,6,1,1,0.428571,10,NEG-1500-SIMP-GEN.txt,40,forward,0.08692992275411428,0.12054823024348918,5.7861334771821,2.823694787844263e-07,4.1405839920043945,3.8916804790496826,-0.2489035129547119,0.2489035129547119,6.64591646194458,0.3463333333333333,0.32766666666666666
neg_000080,negation,A horse is not a person.,A horse is an animal.,remove_not,test,6,5,-1,1,0.428571,10,NEG-1500-SIMP-GEN.txt,40,reverse,0.08692992275411428,0.12054823024348918,5.7861334771821,2.823694787844263e-07,3.8916804790496826,4.1405839920043945,0.2489035129547119,0.2489035129547119,-6.64591646194458,0.3463333333333333,0.32766666666666666
