pair_id,phenomenon,s,s_cf,edit_type,split,token_len_s,token_len_cf,length_delta,abs_length_delta,lexical_jaccard,levenshtein_distance,source_file,source_pair_index,direction,mean_delta_cos,mean_delta_frob,mean_delta_l2,mean_delta_token_aligned,avg_surprisal_s,avg_surprisal_cf,delta_avg_surprisal,abs_delta_avg_surprisal,delta_key_region_surprisal,frob_percentile_in_phenomenon,surprisal_percentile_in_phenomenon
neg_000012,negation,A rabbit is not a plant.,A rabbit is an animal.,remove_not,train,6,5,-1,1,0.428571,8,NEG-1500-SIMP-GEN.txt,6,reverse,0.04856381355187827,0.06128767335101391,27.91634811957677,0.04330693249009611,4.373778820037842,4.818629264831543,0.4448504447937011,0.4448504447937011,-7.776063084602356,0.6476666666666666,0.5396666666666666
neg_000013,negation,A human is a mammal.,A human is not a device.,insert_not,train,5,6,1,1,0.5,10,NEG-1500-SIMP-GEN.txt,7,forward,0.05709625360293261,0.06746959218218836,28.121332235825367,0.06627598213843806,4.415610313415527,4.317753314971924,-0.0978569984436035,0.0978569984436035,4.860656261444092,0.8636666666666667,0.13166666666666665
neg_000014,negation,A human is not a device.,A human is a mammal.,remove_not,train,6,5,-1,1,0.5,10,NEG-1500-SIMP-GEN.txt,7,reverse,0.05709625360293261,0.06746959218218836,28.121332235825367,0.06627598213843806,4.317753314971924,4.415610313415527,0.0978569984436035,0.0978569984436035,-4.860656261444092,0.8636666666666667,0.13166666666666665
neg_000015,negation,A laptop is a device.,A laptop is not a toy.,insert_not,train,5,6,1,1,0.5,9,NEG-1500-SIMP-GEN.txt,8,forward,0.03998066828801077,0.049192790912733896,27.369742907010593,0.043690786911891,5.1050310134887695,4.225689888000488,-0.8793411254882812,0.8793411254882812,4.415776252746582,0.15166666666666667,0.8463333333333334
neg_000016,negation,A laptop is not a toy.,A laptop is a device.,remove_not,train,6,5,-1,1,0.5,9,NEG-1500-SIMP-GEN.txt,8,reverse,0.03998066828801077,0.049192790912733896,27.369742907010593,0.043690786911891,4.225689888000488,5.1050310134887695,0.8793411254882812,0.8793411254882812,-4.415776252746582,0.15166666666666667,0.8463333333333334
neg_000017,negation,An earphone is a device.,An earphone is not a toy.,insert_not,train,5,6,1,1,0.571429,9,NEG-1500-SIMP-GEN.txt,9,forward,0.04189352958630288,0.051180796052300116,26.8620204604589,0.043810690824802045,5.013519763946533,4.094460964202881,-0.9190587997436525,0.9190587997436525,4.663061618804932,0.21966666666666668,0.861
neg_000018,negation,An earphone is not a toy.,An earphone is a device.,remove_not,train,6,5,-1,1,0.571429,9,NEG-1500-SIMP-GEN.txt,9,reverse,0.04189352958630288,0.051180796052300116,26.8620204604589,0.043810690824802045,4.094460964202881,5.013519763946533,0.9190587997436525,0.9190587997436525,-4.663061618804932,0.21966666666666668,0.861
neg_000019,negation,A book is a creation.,A book is not a utensil.,insert_not,train,5,6,1,1,0.5,10,NEG-1500-SIMP-GEN.txt,10,forward,0.05309474315398773,0.06565702878810122,28.391964212442055,0.05446120064992165,4.738519668579102,3.91396164894104,-0.8245580196380615,0.8245580196380615,8.931781804189086,0.8116666666666666,0.8236666666666667
neg_000020,negation,A book is not a utensil.,A book is a creation.,remove_not,train,6,5,-1,1,0.5,10,NEG-1500-SIMP-GEN.txt,10,reverse,0.05309474315398773,0.06565702878810122,28.391964212442055,0.05446120064992165,3.91396164894104,4.738519668579102,0.8245580196380615,0.8245580196380615,-8.931781804189086,0.8116666666666666,0.8236666666666667
neg_000021,negation,A house is a building.,A house is not a plant.,insert_not,train,5,6,1,1,0.5,9,NEG-1500-SIMP-GEN.txt,11,forward,0.04662468953010358,0.055146383370797435,27.870062809724075,0.05778111326388819,4.071171283721924,4.522387027740479,0.4512157440185547,0.4512157440185547,8.296202659606934,0.37966666666666665,0.549
neg_000022,negation,A house is not a plant.,A house is a building.,remove_not,train,6,5,-1,1,0.5,9,NEG-1500-SIMP-GEN.txt,11,reverse,0.04662468953010358,0.055146383370797435,27.870062809724075,0.05778111326388819,4.522387027740479,4.071171283721924,-0.4512157440185547,0.4512157440185547,-8.296202659606934,0.37966666666666665,0.549
neg_000023,negation,A school is a building.,A school is not a toy.,insert_not,dev,5,6,1,1,0.5,10,NEG-1500-SIMP-GEN.txt,12,forward,0.04912972144591499,0.059522984728857545,27.89492374047255,0.05929752802237482,4.500601291656494,4.262598514556885,-0.2380027770996093,0.2380027770996093,4.761039972305298,0.5663333333333334,0.31033333333333335
neg_000024,negation,A school is not a toy.,A school is a building.,remove_not,dev,6,5,-1,1,0.5,10,NEG-1500-SIMP-GEN.txt,12,reverse,0.04912972144591499,0.059522984728857545,27.89492374047255,0.05929752802237482,4.262598514556885,4.500601291656494,0.2380027770996093,0.2380027770996093,-4.761039972305298,0.5663333333333334,0.31033333333333335
neg_000025,negation,A phone is a device.,A phone is not a rock.,insert_not,dev,5,6,1,1,0.5,8,NEG-1500-SIMP-GEN.txt,13,forward,0.04933493870955243,0.060440809418279,27.941990072910603,0.055760417611170995,4.989676475524902,4.802969455718994,-0.1867070198059082,0.1867070198059082,6.614602088928223,0.617,0.24633333333333332
neg_000026,negation,A phone is not a rock.,A phone is a device.,remove_not,train,6,5,-1,1,0.5,8,NEG-1500-SIMP-GEN.txt,13,reverse,0.04933493870955243,0.060440809418279,27.941990072910603,0.055760417611170995,4.802969455718994,4.989676475524902,0.1867070198059082,0.1867070198059082,-6.614602088928223,0.617,0.24633333333333332
neg_000027,negation,A fork is a utensil.,A fork is not a knife.,insert_not,test,5,6,1,1,0.5,9,NEG-1500-SIMP-GEN.txt,14,forward,0.05555118964268605,0.06944381070824757,27.576054226129482,0.062419263598246406,4.388147830963135,4.4829206466674805,0.0947728157043457,0.0947728157043457,-1.97512087225914,0.8996666666666666,0.125
neg_000028,negation,A fork is not a knife.,A fork is a utensil.,remove_not,train,6,5,-1,1,0.5,9,NEG-1500-SIMP-GEN.txt,14,reverse,0.05555118964268605,0.06944381070824757,27.576054226129482,0.062419263598246406,4.4829206466674805,4.388147830963135,-0.0947728157043457,0.0947728157043457,1.97512087225914,0.8996666666666666,0.125
neg_000029,negation,A knife is a tool.,A knife is not a fruit.,insert_not,test,5,6,1,1,0.5,9,NEG-1500-SIMP-GEN.txt,15,forward,0.04903425008822705,0.05974532372034887,27.946476655128674,0.05460766951243078,4.302525997161865,4.834221839904785,0.5316958427429199,0.5316958427429199,9.80297040939331,0.5796666666666667,0.6356666666666667
neg_000030,negation,A knife is not a fruit.,A knife is a tool.,remove_not,train,6,5,-1,1,0.5,9,NEG-1500-SIMP-GEN.txt,15,reverse,0.04903425008822705,0.05974532372034887,27.946476655128674,0.05460766951243078,4.834221839904785,4.302525997161865,-0.5316958427429199,0.5316958427429199,-9.80297040939331,0.5796666666666667,0.6356666666666667
neg_000031,negation,A boat is a vehicle.,A boat is not a mammal.,insert_not,train,5,6,1,1,0.5,10,NEG-1500-SIMP-GEN.txt,16,forward,0.04260420799255366,0.051883710328321564,27.603174663507023,0.052026464388920675,4.866118431091309,4.983058452606201,0.1169400215148925,0.1169400215148925,8.917749404907227,0.25833333333333336,0.157
neg_000032,negation,A boat is not a mammal.,A boat is a vehicle.,remove_not,dev,6,5,-1,1,0.5,10,NEG-1500-SIMP-GEN.txt,16,reverse,0.04260420799255366,0.051883710328321564,27.603174663507023,0.052026464388920675,4.983058452606201,4.866118431091309,-0.1169400215148925,0.1169400215148925,-8.917749404907227,0.25833333333333336,0.157
neg_000033,negation,A grape is a fruit.,A grape is not a vegetable.,insert_not,train,5,6,1,1,0.5,12,NEG-1500-SIMP-GEN.txt,17,forward,0.04053105146456982,0.04989164139798269,27.47616587082545,0.043619776001343306,4.6337103843688965,4.249600887298584,-0.3841094970703125,0.3841094970703125,4.40222954750061,0.173,0.4716666666666667
neg_000034,negation,A grape is not a vegetable.,A grape is a fruit.,remove_not,dev,6,5,-1,1,0.5,12,NEG-1500-SIMP-GEN.txt,17,reverse,0.04053105146456982,0.04989164139798269,27.47616587082545,0.043619776001343306,4.249600887298584,4.6337103843688965,0.3841094970703125,0.3841094970703125,-4.40222954750061,0.173,0.4716666666666667
neg_000035,negation,A pigeon is a bird.,A pigeon is not a plant.,insert_not,train,5,6,1,1,0.5,9,NEG-1500-SIMP-GEN.txt,18,forward,0.05144405670655075,0.0616164152532494,27.863476780744698,0.05825756757687296,4.747541904449463,4.7225446701049805,-0.0249972343444824,0.0249972343444824,7.297364950180054,0.6596666666666666,0.029
neg_000036,negation,A pigeon is not a plant.,A pigeon is a bird.,remove_not,train,6,5,-1,1,0.5,9,NEG-1500-SIMP-GEN.txt,18,reverse,0.05144405670655075,0.0616164152532494,27.863476780744698,0.05825756757687296,4.7225446701049805,4.747541904449463,0.0249972343444824,0.0249972343444824,-7.297364950180054,0.6596666666666666,0.029
neg_000037,negation,A spoon is a utensil.,A spoon is not a reptile.,insert_not,train,5,6,1,1,0.5,9,NEG-1500-SIMP-GEN.txt,19,forward,0.058627856083405275,0.07190199796756354,27.479237154508247,0.0591299155583748,3.9095377922058105,4.559179782867432,0.6496419906616211,0.6496419906616211,6.18497741187457,0.9303333333333333,0.7303333333333333
neg_000038,negation,A spoon is not a reptile.,A spoon is a utensil.,remove_not,test,6,5,-1,1,0.5,9,NEG-1500-SIMP-GEN.txt,19,reverse,0.058627856083405275,0.07190199796756354,27.479237154508247,0.0591299155583748,4.559179782867432,3.9095377922058105,-0.6496419906616211,0.6496419906616211,-6.18497741187457,0.9303333333333333,0.7303333333333333
neg_000039,negation,A person is a mammal.,A person is not a reptile.,insert_not,train,5,6,1,1,0.5,10,NEG-1500-SIMP-GEN.txt,20,forward,0.037796506514916,0.046707579944551235,26.9851606243696,0.038889037492947656,5.113536834716797,3.8766427040100098,-1.236894130706787,1.236894130706787,2.528763920068741,0.077,0.9503333333333334
neg_000040,negation,A person is not a reptile.,A person is a mammal.,remove_not,train,6,5,-1,1,0.5,10,NEG-1500-SIMP-GEN.txt,20,reverse,0.037796506514916,0.046707579944551235,26.9851606243696,0.038889037492947656,3.8766427040100098,5.113536834716797,1.236894130706787,1.236894130706787,-2.528763920068741,0.077,0.9503333333333334
neg_000041,negation,A fig is a tree.,A fig is not a mineral.,insert_not,train,5,6,1,1,0.5,10,NEG-1500-SIMP-GEN.txt,21,forward,0.050600777833889644,0.06162629446404697,27.927264471848805,0.060183080343099694,5.107956886291504,5.354159832000732,0.2462029457092285,0.2462029457092285,7.86239767074585,0.6636666666666666,0.32366666666666666
neg_000042,negation,A fig is not a mineral.,A fig is a tree.,remove_not,train,6,5,-1,1,0.5,10,NEG-1500-SIMP-GEN.txt,21,reverse,0.050600777833889644,0.06162629446404697,27.927264471848805,0.060183080343099694,5.354159832000732,5.107956886291504,-0.2462029457092285,0.2462029457092285,-7.86239767074585,0.6636666666666666,0.32366666666666666
neg_000043,negation,A rock is a mineral.,A rock is not a vegetable.,insert_not,dev,5,6,1,1,0.5,10,NEG-1500-SIMP-GEN.txt,22,forward,0.05374475473012675,0.0645738886708899,28.21679301903798,0.0615118115376203,4.597075939178467,4.3347930908203125,-0.2622828483581543,0.2622828483581543,4.80774998664856,0.7676666666666667,0.341
neg_000044,negation,A rock is not a vegetable.,A rock is a mineral.,remove_not,test,6,5,-1,1,0.5,10,NEG-1500-SIMP-GEN.txt,22,reverse,0.05374475473012675,0.0645738886708899,28.21679301903798,0.0615118115376203,4.3347930908203125,4.597075939178467,0.2622828483581543,0.2622828483581543,-4.80774998664856,0.7676666666666667,0.341
neg_000045,negation,A book is a publication.,A book is not a mammal.,insert_not,train,5,6,1,1,0.5,12,NEG-1500-SIMP-GEN.txt,23,forward,0.05496645126587301,0.06521634668567697,28.006208814107456,0.0692633314010424,4.424863338470459,4.812591075897217,0.3877277374267578,0.3877277374267578,8.089144229888916,0.7943333333333333,0.47833333333333333
neg_000046,negation,A book is not a mammal.,A book is a publication.,remove_not,train,6,5,-1,1,0.5,12,NEG-1500-SIMP-GEN.txt,23,reverse,0.05496645126587301,0.06521634668567697,28.006208814107456,0.0692633314010424,4.812591075897217,4.424863338470459,-0.3877277374267578,0.3877277374267578,-8.089144229888916,0.7943333333333333,0.47833333333333333
neg_000047,negation,A bee is an insect.,A bee is not a mammal.,insert_not,dev,5,6,1,1,0.428571,11,NEG-1500-SIMP-GEN.txt,24,forward,0.04831870855429229,0.06031779293102722,27.950784458563877,0.03688714494053112,4.589525699615479,4.1301774978637695,-0.459348201751709,0.459348201751709,5.399129152297974,0.6036666666666667,0.5596666666666666
neg_000048,negation,A bee is not a mammal.,A bee is an insect.,remove_not,train,6,5,-1,1,0.428571,11,NEG-1500-SIMP-GEN.txt,24,reverse,0.04831870855429229,0.06031779293102722,27.950784458563877,0.03688714494053112,4.1301774978637695,4.589525699615479,0.459348201751709,0.459348201751709,-5.399129152297974,0.6036666666666667,0.5596666666666666
neg_000049,negation,A cat is a mammal.,A cat is not a reptile.,insert_not,train,5,6,1,1,0.5,10,NEG-1500-SIMP-GEN.txt,25,forward,0.04007519055635497,0.05077177635579503,27.452495989127037,0.043650437624026525,4.377671718597412,3.6151623725891113,-0.7625093460083008,0.7625093460083008,4.8860569298267365,0.19833333333333333,0.7943333333333333
neg_000050,negation,A cat is not a reptile.,A cat is a mammal.,remove_not,train,6,5,-1,1,0.5,10,NEG-1500-SIMP-GEN.txt,25,reverse,0.04007519055635497,0.05077177635579503,27.452495989127037,0.043650437624026525,3.6151623725891113,4.377671718597412,0.7625093460083008,0.7625093460083008,-4.8860569298267365,0.19833333333333333,0.7943333333333333
neg_000051,negation,A snake is a reptile.,A snake is not a mammal.,insert_not,train,5,6,1,1,0.5,10,NEG-1500-SIMP-GEN.txt,26,forward,0.03808921117048992,0.04856555379544391,27.576191348907276,0.041074891503040556,3.695880651473999,4.129332065582275,0.4334514141082763,0.4334514141082763,3.381871610879898,0.133,0.5276666666666666
neg_000052,negation,A snake is not a mammal.,A snake is a reptile.,remove_not,dev,6,5,-1,1,0.5,10,NEG-1500-SIMP-GEN.txt,26,reverse,0.03808921117048992,0.04856555379544391,27.576191348907276,0.041074891503040556,4.129332065582275,3.695880651473999,-0.4334514141082763,0.4334514141082763,-3.381871610879898,0.133,0.5276666666666666
neg_000053,negation,A donkey is an animal.,A donkey is not a person.,insert_not,train,5,6,1,1,0.428571,10,NEG-1500-SIMP-GEN.txt,27,forward,0.04696043638082646,0.060479627806992835,28.12678596148124,0.03742943665920157,5.005658149719238,4.307920932769775,-0.6977372169494629,0.6977372169494629,6.61203396320343,0.6196666666666667,0.7543333333333333
neg_000054,negation,A donkey is not a person.,A donkey is an animal.,remove_not,test,6,5,-1,1,0.428571,10,NEG-1500-SIMP-GEN.txt,27,reverse,0.04696043638082646,0.060479627806992835,28.12678596148124,0.03742943665920157,4.307920932769775,5.005658149719238,0.6977372169494629,0.6977372169494629,-6.61203396320343,0.6196666666666667,0.7543333333333333
neg_000055,negation,A squirrel is an animal.,A squirrel is not a mineral.,insert_not,train,5,6,1,1,0.428571,8,NEG-1500-SIMP-GEN.txt,28,forward,0.05785327996963105,0.07147063109630604,28.27362196567731,0.051977259481055076,5.117827892303467,5.358752727508545,0.2409248352050781,0.2409248352050781,11.872146606445312,0.9263333333333333,0.313
neg_000056,negation,A squirrel is not a mineral.,A squirrel is an animal.,remove_not,test,6,5,-1,1,0.428571,8,NEG-1500-SIMP-GEN.txt,28,reverse,0.05785327996963105,0.07147063109630604,28.27362196567731,0.051977259481055076,5.358752727508545,5.117827892303467,-0.2409248352050781,0.2409248352050781,-11.872146606445312,0.9263333333333333,0.313
neg_000057,negation,A cobra is a reptile.,A cobra is not a mineral.,insert_not,train,5,6,1,1,0.5,11,NEG-1500-SIMP-GEN.txt,29,forward,0.055550280289772186,0.0668436404888972,28.200435254818355,0.057663666896330956,3.8505406379699703,4.376843452453613,0.5263028144836426,0.5263028144836426,5.503292948007584,0.8436666666666667,0.6316666666666667
neg_000058,negation,A cobra is not a mineral.,A cobra is a reptile.,remove_not,train,6,5,-1,1,0.5,11,NEG-1500-SIMP-GEN.txt,29,reverse,0.055550280289772186,0.0668436404888972,28.200435254818355,0.057663666896330956,4.376843452453613,3.8505406379699703,-0.5263028144836426,0.5263028144836426,-5.503292948007584,0.8436666666666667,0.6316666666666667
neg_000059,negation,A turtle is a reptile.,A turtle is not a bird.,insert_not,test,5,6,1,1,0.5,9,NEG-1500-SIMP-GEN.txt,30,forward,0.036556185820163775,0.047591247509882896,27.417384294363167,0.03956343806706937,3.9397900104522714,3.968958139419556,0.0291681289672851,0.0291681289672851,1.480582371354103,0.10233333333333333,0.035666666666666666
neg_000060,negation,A turtle is not a bird.,A turtle is a reptile.,remove_not,train,6,5,-1,1,0.5,9,NEG-1500-SIMP-GEN.txt,30,reverse,0.036556185820163775,0.047591247509882896,27.417384294363167,0.03956343806706937,3.968958139419556,3.9397900104522714,-0.0291681289672851,0.0291681289672851,-1.480582371354103,0.10233333333333333,0.035666666666666666
neg_000061,negation,A bird is an animal.,A bird is not a mineral.,insert_not,train,5,6,1,1,0.428571,8,NEG-1500-SIMP-GEN.txt,31,forward,0.05118862635050061,0.06406033012757927,28.214148739973705,0.049914304007831777,4.38162899017334,4.669222354888916,0.2875933647155761,0.2875933647155761,10.1143536567688,0.753,0.36766666666666664
neg_000062,negation,A bird is not a mineral.,A bird is an animal.,remove_not,train,6,5,-1,1,0.428571,8,NEG-1500-SIMP-GEN.txt,31,reverse,0.05118862635050061,0.06406033012757927,28.214148739973705,0.049914304007831777,4.669222354888916,4.38162899017334,-0.2875933647155761,0.2875933647155761,-10.1143536567688,0.753,0.36766666666666664
neg_000063,negation,A car is a vehicle.,A car is not a bush.,insert_not,train,5,6,1,1,0.5,10,NEG-1500-SIMP-GEN.txt,32,forward,0.055195744221027035,0.06537861590253777,28.18769530302439,0.0653760975752121,3.972630739212036,4.947801113128662,0.975170373916626,0.975170373916626,11.683398008346558,0.7956666666666666,0.8823333333333333
neg_000064,negation,A car is not a bush.,A car is a vehicle.,remove_not,train,6,5,-1,1,0.5,10,NEG-1500-SIMP-GEN.txt,32,reverse,0.055195744221027035,0.06537861590253777,28.18769530302439,0.0653760975752121,4.947801113128662,3.972630739212036,-0.975170373916626,0.975170373916626,-11.683398008346558,0.7956666666666666,0.8823333333333333
neg_000065,negation,A rose is a flower.,A rose is not a weed.,insert_not,train,5,6,1,1,0.5,8,NEG-1500-SIMP-GEN.txt,33,forward,0.052898144110655125,0.06202603785508985,28.050870086902226,0.0587787494445458,4.175439357757568,4.269665241241455,0.0942258834838867,0.0942258834838867,6.122601747512817,0.6916666666666667,0.12366666666666666
neg_000066,negation,A rose is not a weed.,A rose is a flower.,remove_not,test,6,5,-1,1,0.5,8,NEG-1500-SIMP-GEN.txt,33,reverse,0.052898144110655125,0.06202603785508985,28.050870086902226,0.0587787494445458,4.269665241241455,4.175439357757568,-0.0942258834838867,0.0942258834838867,-6.122601747512817,0.6916666666666667,0.12366666666666666
neg_000067,negation,A lily is a flower.,A lily is not a tree.,insert_not,train,5,6,1,1,0.5,8,NEG-1500-SIMP-GEN.txt,34,forward,0.04570778975119952,0.05418963053110344,27.795973281065624,0.04888942302801665,3.93406081199646,3.835426568984986,-0.0986342430114746,0.0986342430114746,4.465083599090576,0.35033333333333333,0.13433333333333333
neg_000068,negation,A lily is not a tree.,A lily is a flower.,remove_not,test,6,5,-1,1,0.5,8,NEG-1500-SIMP-GEN.txt,34,reverse,0.04570778975119952,0.05418963053110344,27.795973281065624,0.04888942302801665,3.835426568984986,3.93406081199646,0.0986342430114746,0.0986342430114746,-4.465083599090576,0.35033333333333333,0.13433333333333333
neg_000069,negation,A daisy is a flower.,A daisy is not a tree.,insert_not,train,5,6,1,1,0.5,8,NEG-1500-SIMP-GEN.txt,35,forward,0.04752100736666944,0.05717514183748769,27.82278763025235,0.051443362465271536,4.510839939117432,3.970365047454834,-0.5404748916625977,0.5404748916625977,1.948347330093384,0.477,0.6476666666666666
neg_000070,negation,A daisy is not a tree.,A daisy is a flower.,remove_not,train,6,5,-1,1,0.5,8,NEG-1500-SIMP-GEN.txt,35,reverse,0.04752100736666944,0.05717514183748769,27.82278763025235,0.051443362465271536,3.970365047454834,4.510839939117432,0.5404748916625977,0.5404748916625977,-1.948347330093384,0.477,0.6476666666666666
neg_000071,negation,A tulip is a flower.,A tulip is not a tree.,insert_not,train,5,6,1,1,0.5,8,NEG-1500-SIMP-GEN.txt,36,forward,0.04441747757104723,0.05258317410841361,27.6457626972443,0.046979107917883414,4.220667362213135,3.97277569770813,-0.2478916645050048,0.2478916645050048,4.550119400024414,0.2823333333333333,0.3263333333333333
neg_000072,negation,A tulip is not a tree.,A tulip is a flower.,remove_not,train,6,5,-1,1,0.5,8,NEG-1500-SIMP-GEN.txt,36,reverse,0.04441747757104723,0.05258317410841361,27.6457626972443,0.046979107917883414,3.97277569770813,4.220667362213135,0.2478916645050048,0.2478916645050048,-4.550119400024414,0.2823333333333333,0.3263333333333333
neg_000073,negation,A snake is an animal.,A snake is not a toy.,insert_not,train,5,6,1,1,0.428571,8,NEG-1500-SIMP-GEN.txt,37,forward,0.049961492037161756,0.06215870559984039,28.14232977078511,0.03983188388694043,4.7440571784973145,4.290238380432129,-0.4538187980651855,0.4538187980651855,6.933694124221802,0.6956666666666667,0.5516666666666666
neg_000074,negation,A snake is not a toy.,A snake is an animal.,remove_not,train,6,5,-1,1,0.428571,8,NEG-1500-SIMP-GEN.txt,37,reverse,0.049961492037161756,0.06215870559984039,28.14232977078511,0.03983188388694043,4.290238380432129,4.7440571784973145,0.4538187980651855,0.4538187980651855,-6.933694124221802,0.6956666666666667,0.5516666666666666
neg_000075,negation,A crocodile is an animal.,A crocodile is not a mammal.,insert_not,train,5,6,1,1,0.428571,7,NEG-1500-SIMP-GEN.txt,38,forward,0.039529158518864516,0.04960514744486758,27.58013114103904,0.031221800889724313,4.503772258758545,3.606544494628906,-0.8972277641296387,0.8972277641296387,4.895724534988403,0.16366666666666665,0.849
neg_000076,negation,A crocodile is not a mammal.,A crocodile is an animal.,remove_not,train,6,5,-1,1,0.428571,7,NEG-1500-SIMP-GEN.txt,38,reverse,0.039529158518864516,0.04960514744486758,27.58013114103904,0.031221800889724313,3.606544494628906,4.503772258758545,0.8972277641296387,0.8972277641296387,-4.895724534988403,0.16366666666666665,0.849
neg_000077,negation,A mice is a rodent.,A mice is not a toy.,insert_not,train,5,6,1,1,0.5,9,NEG-1500-SIMP-GEN.txt,39,forward,0.06188820111445887,0.07238581805121756,28.188487324959194,0.06400550901889797,6.006361961364746,5.622051239013672,-0.3843107223510742,0.3843107223510742,5.084247589111328,0.9343333333333333,0.473
neg_000078,negation,A mice is not a toy.,A mice is a rodent.,remove_not,train,6,5,-1,1,0.5,9,NEG-1500-SIMP-GEN.txt,39,reverse,0.06188820111445887,0.07238581805121756,28.188487324959194,0.06400550901889797,5.622051239013672,6.006361961364746,0.3843107223510742,0.3843107223510742,-5.084247589111328,0.9343333333333333,0.473
neg_000079,negation,A horse is an animal.,A horse is not a person.,insert_not,test,5,6,1,1,0.428571,10,NEG-1500-SIMP-GEN.txt,40,forward,0.04589942785409776,0.05871631145102,28.097481972131973,0.039241889603117565,4.1405839920043945,3.8916804790496826,-0.2489035129547119,0.2489035129547119,6.64591646194458,0.5356666666666666,0.32766666666666666
neg_000080,negation,A horse is not a person.,A horse is an animal.,remove_not,test,6,5,-1,1,0.428571,10,NEG-1500-SIMP-GEN.txt,40,reverse,0.04589942785409776,0.05871631145102,28.097481972131973,0.039241889603117565,3.8916804790496826,4.1405839920043945,0.2489035129547119,0.2489035129547119,-6.64591646194458,0.5356666666666666,0.32766666666666666
